loan_amount,interest_rate,loan_term_Years,employment_status_Retired,annual_income,monthly_debt,credit_score,credit_history_years,num_credit_cards,num_loan_accounts,total_credit_limit,bankruptcy_flag,defaulted_previous,late_payments_30_59_days,late_payments_60_89_days,late_payments_90plus_days,Loan_issue_Year,Loan_issue_Month,loan_retained,interest_retained
5000,10.43,3.0,0.0,134850.5,7798.0,751.0,8.4,6,5,21724,0,0,11,6,3,2015,12,5000,1564.5
20000,23.47,5.0,1.0,79258.0,4229.0,325.0,22.4,0,1,219703,0,0,4,6,1,2021,6,20000,23470.0
30000,13.55,3.0,0.0,72427.0,6994.0,779.0,20.7,7,2,21634,0,0,0,0,4,2024,3,30000,12195.000000000002
75000,19.11,4.0,0.0,87612.0,5728.0,415.0,20.6,5,3,354767,0,0,7,7,0,2020,4,75000,57330.0
20000,6.73,4.0,0.0,76649.0,2836.0,568.0,1.2,1,3,41050,0,0,6,2,4,2018,6,20000,5384.0
30000,5.06,1.0,0.0,66222.0,3824.0,605.0,26.4,3,0,207653,0,0,4,5,1,2023,2,30000,1518.0
25000,23.92,2.0,0.0,134850.5,7935.0,494.0,5.4,7,4,400784,0,1,1,3,4,2019,7,25000,11960.000000000002
10000,19.33,3.0,0.0,107465.0,7185.0,521.0,17.5,3,2,228999,0,1,9,3,3,2019,2,10000,5798.999999999999
10000,8.04,3.0,0.0,60987.0,663.0,553.0,12.1,7,5,162044,0,0,7,0,3,2020,1,10000,2411.9999999999995
30000,16.01,5.0,0.0,195105.0,985.0,624.0,12.9,5,3,167102,0,1,10,7,2,2023,9,30000,24015.000000000004
10000,7.03,3.0,0.0,150638.0,6110.0,419.0,14.0,6,1,227483,0,0,2,0,2,2019,11,10000,2109.0
10000,20.56,5.0,0.0,27855.0,3977.0,699.0,11.1,6,5,319784,0,0,0,0,3,2019,9,10000,10279.999999999998
25000,12.45,2.0,0.0,99227.0,2093.0,793.0,4.0,2,4,302725,0,0,4,7,0,2018,6,0,0.0
30000,5.84,4.0,0.0,230790.0,5799.0,683.0,3.2,4,2,424073,0,0,6,3,0,2019,9,30000,7008.0
20000,5.54,3.0,1.0,249694.0,2657.0,506.0,14.0,1,3,235492,0,0,5,4,0,2017,8,20000,3324.0
50000,9.86,2.0,1.0,177312.0,2289.0,822.0,7.8,5,4,272319,0,1,1,0,4,2016,8,50000,9860.0
10000,8.75,3.0,0.0,144760.0,5029.0,373.0,28.3,5,3,306311,0,0,7,1,2,2023,6,10000,2625.0
10000,24.92,5.0,0.0,138352.0,2370.0,708.0,26.3,3,3,481361,0,0,9,2,1,2018,7,10000,12460.0
25000,24.05,5.0,1.0,196817.0,6374.0,651.0,7.0,5,3,128895,0,0,6,6,3,2016,11,25000,30062.500000000004
40000,22.6,1.0,0.0,50967.0,2708.0,331.0,28.5,5,0,485016,0,0,5,4,4,2023,6,40000,9040.0
20000,12.68,3.0,0.0,36693.0,6151.0,576.0,28.5,4,3,138470,0,0,0,1,0,2022,5,20000,7608.0
5000,5.34,4.0,0.0,205547.0,1524.0,547.0,29.1,0,4,451872,0,0,2,4,3,2019,1,5000,1068.0
25000,12.74,1.0,1.0,195576.0,2478.0,604.0,4.5,6,1,323401,0,0,3,6,0,2021,12,25000,3185.0000000000005
40000,20.32,5.0,0.0,93234.0,1887.0,586.0,3.2,6,3,445621,0,0,5,0,4,2015,4,0,0.0
10000,7.05,3.0,0.0,102569.0,2644.0,347.0,10.9,4,1,167289,0,0,2,6,1,2018,2,10000,2114.9999999999995
5000,8.76,2.0,0.0,205290.0,5708.0,527.0,19.5,7,4,254720,0,0,0,4,1,2019,4,5000,876.0
5000,6.37,4.0,0.0,203806.0,6468.0,456.0,0.1,6,1,295013,0,0,4,2,0,2022,9,5000,1274.0000000000002
15000,12.14,5.0,1.0,235346.0,3815.0,319.0,12.7,4,2,300902,0,1,0,2,3,2018,4,15000,9105.000000000002
5000,11.94,2.0,0.0,31760.0,2312.0,754.0,6.3,0,5,488232,0,0,10,0,0,2024,1,0,0.0
10000,14.31,3.0,0.0,134850.5,2512.0,658.0,8.1,3,2,492933,0,0,10,2,2,2023,10,10000,4293.0
5000,9.4,4.0,0.0,143532.0,6980.0,685.0,1.8,4,3,22139,0,0,2,7,2,2016,6,5000,1880.0
40000,21.5,4.0,0.0,114665.0,2137.0,460.0,22.6,2,4,417702,1,0,5,4,1,2016,4,40000,34400.0
5000,6.8,2.0,1.0,146351.0,1474.0,306.0,10.9,6,0,400574,0,0,4,1,4,2019,7,5000,680.0
25000,7.0,3.0,0.0,226263.0,7902.0,557.0,25.7,5,0,175050,0,0,7,2,2,2023,10,25000,5250.000000000001
5000,14.87,4.0,0.0,148752.0,4040.0,724.0,8.4,0,1,300126,0,0,9,4,2,2019,2,0,0.0
10000,8.63,2.0,0.0,97153.0,802.0,679.0,0.3,5,0,244870,0,0,5,3,3,2019,5,10000,1726.0
25000,12.41,3.0,0.0,149291.0,2013.0,672.0,11.5,0,5,392817,0,0,8,6,1,2019,8,0,0.0
10000,12.81,3.0,0.0,64203.0,7956.0,735.0,8.9,4,2,230463,0,1,5,0,0,2015,12,10000,3843.0
15000,7.18,1.0,1.0,232670.0,884.0,768.0,11.5,3,0,351197,0,0,10,1,1,2024,12,0,0.0
40000,24.08,3.0,0.0,183802.0,1595.0,379.0,9.7,7,4,44366,0,0,10,1,2,2022,12,40000,28896.0
5000,17.34,2.0,0.0,233334.0,7948.0,592.0,0.1,2,1,235981,0,0,4,4,1,2018,12,5000,1734.0
20000,19.96,5.0,0.0,239832.0,6939.0,726.0,18.3,6,3,168843,0,0,4,4,3,2016,9,20000,19960.0
75000,18.3,5.0,0.0,105302.0,7374.0,806.0,21.7,3,5,24237,0,0,3,1,4,2021,6,75000,68625.0
5000,13.94,2.0,0.0,180724.0,3632.0,793.0,17.2,2,3,175968,0,0,8,6,4,2018,10,0,0.0
5000,23.97,4.0,0.0,62259.0,5623.0,688.0,20.7,2,3,90280,0,0,6,1,4,2017,11,5000,4794.0
20000,11.72,4.0,0.0,38305.0,4973.0,769.0,5.6,3,4,462545,1,0,11,3,2,2024,5,20000,9376.000000000002
75000,23.9,5.0,0.0,123231.0,6069.0,432.0,13.3,1,5,280726,0,0,2,4,4,2019,11,75000,89625.0
10000,17.53,2.0,0.0,225751.0,2050.0,715.0,14.6,2,3,48493,0,0,3,0,4,2021,2,10000,3506.0
10000,13.83,3.0,0.0,182831.0,4642.0,509.0,22.8,4,0,495365,0,0,5,3,0,2023,11,10000,4149.0
5000,18.54,2.0,0.0,203763.0,1112.0,795.0,13.2,6,4,257502,0,0,9,3,1,2016,3,5000,1854.0
15000,17.3,1.0,0.0,87266.0,7897.0,551.0,27.6,2,4,455476,0,0,2,4,2,2022,3,15000,2595.0
20000,18.57,3.0,0.0,48691.0,7359.0,738.0,7.1,4,4,229971,0,0,6,6,2,2020,7,20000,11142.0
100000,24.06,3.0,0.0,53650.0,5648.0,340.0,1.6,6,2,84104,0,0,8,0,1,2015,8,100000,72179.99999999999
40000,22.54,2.0,0.0,112613.0,3253.0,593.0,2.9,4,3,98502,0,0,5,3,2,2015,12,40000,18032.0
10000,15.78,3.0,0.0,146492.0,5456.0,406.0,22.9,6,3,420033,0,0,4,4,0,2024,3,10000,4734.0
5000,21.71,4.0,0.0,154432.0,5402.0,686.0,12.6,7,2,280444,0,0,4,0,3,2017,4,5000,4342.0
20000,16.74,3.0,0.0,221527.0,2882.0,458.0,23.1,2,1,111874,0,0,0,1,1,2022,12,20000,10044.0
20000,9.73,1.0,0.0,29611.0,3525.0,532.0,21.7,0,0,458232,0,0,6,1,0,2019,8,20000,1946.0
20000,8.86,2.0,0.0,23164.0,7676.0,528.0,24.0,7,3,450637,0,0,4,0,2,2017,2,20000,3544.0
5000,11.35,4.0,0.0,95434.0,5475.0,769.0,17.6,4,3,66111,0,0,7,2,0,2016,8,0,0.0
15000,10.38,3.0,0.0,182578.0,6939.0,682.0,29.7,3,4,202052,0,0,9,2,3,2020,3,15000,4671.0
10000,13.06,1.0,0.0,105895.0,7536.0,683.0,13.6,7,1,166517,0,1,0,0,2,2022,12,10000,1306.0
15000,18.93,3.0,1.0,156071.0,4944.0,623.0,28.6,4,1,224630,0,0,9,6,3,2023,1,15000,8518.5
5000,22.25,2.0,0.0,103670.0,7664.0,728.0,7.2,3,5,460792,0,0,3,2,1,2015,8,5000,2225.0
40000,8.22,5.0,0.0,26336.0,7352.0,641.0,19.4,1,0,306214,0,0,11,2,3,2024,9,40000,16440.000000000004
75000,18.23,1.0,0.0,72305.0,7325.0,830.0,14.8,6,2,321223,0,0,4,3,2,2015,9,75000,13672.500000000002
40000,15.8,3.0,0.0,234824.0,7641.0,360.0,23.2,6,5,358016,0,0,4,7,4,2018,6,40000,18960.0
30000,6.33,4.0,0.0,206269.0,3300.0,392.0,12.1,0,5,227051,0,0,1,7,4,2024,2,30000,7595.999999999999
100000,17.8,2.0,0.0,178888.0,6554.0,393.0,20.8,7,2,124103,1,0,5,5,1,2024,1,100000,35600.00000000001
5000,11.52,3.0,0.0,179319.0,977.0,792.0,11.7,4,5,316074,0,0,4,3,4,2021,3,0,0.0
25000,9.74,3.0,0.0,198866.0,4653.0,834.0,18.6,4,0,252233,0,0,3,6,4,2020,7,25000,7305.0
5000,19.28,2.0,0.0,25764.0,4386.0,596.0,9.1,5,0,387584,0,0,9,5,4,2021,2,5000,1928.0
20000,15.96,1.0,0.0,129470.0,4927.0,544.0,2.3,5,5,94593,0,0,0,6,0,2023,7,20000,3192.0000000000005
15000,10.06,3.0,0.0,158111.0,7904.0,459.0,20.4,0,1,279292,0,0,1,6,4,2022,11,15000,4527.000000000001
15000,8.29,5.0,0.0,86792.0,6937.0,648.0,4.8,3,1,312092,0,0,6,0,4,2015,11,15000,6217.499999999999
50000,11.97,3.0,0.0,78158.0,7946.0,707.0,16.6,5,0,264820,0,0,4,5,1,2018,11,50000,17955.0
5000,22.63,4.0,0.0,21561.0,6649.0,541.0,21.9,7,2,122728,0,0,1,2,1,2015,5,5000,4526.0
75000,10.83,3.0,0.0,247590.0,5759.0,387.0,23.1,5,0,432629,0,0,0,3,3,2018,3,75000,24367.500000000004
10000,22.73,3.0,0.0,91243.0,3040.0,614.0,4.2,3,2,386257,0,0,9,6,0,2020,4,0,0.0
50000,19.39,4.0,0.0,55770.0,2470.0,683.0,22.6,6,3,232822,0,0,7,7,1,2019,7,50000,38780.0
100000,23.86,3.0,0.0,75302.0,1272.0,578.0,23.9,1,3,351891,0,0,8,2,1,2015,5,100000,71580.0
50000,16.56,2.0,0.0,244258.0,4135.0,780.0,28.7,7,0,239914,0,0,5,6,1,2024,9,50000,16560.0
25000,20.29,1.0,0.0,80185.0,5015.0,637.0,29.1,0,2,269712,0,0,2,1,4,2022,10,25000,5072.5
30000,8.46,4.0,1.0,176242.0,6547.0,324.0,5.2,1,2,304890,0,0,2,1,3,2015,9,30000,10152.000000000002
25000,18.38,3.0,0.0,188683.0,2649.0,625.0,9.2,6,5,104676,0,0,7,5,4,2020,9,25000,13785.0
15000,15.82,3.0,0.0,161117.0,1071.0,497.0,6.9,6,3,221289,0,0,8,1,3,2015,4,15000,7119.0
10000,14.49,5.0,0.0,96494.0,3903.0,745.0,28.1,3,2,391085,0,1,10,3,2,2017,6,10000,7245.0
10000,9.57,3.0,0.0,203495.0,1448.0,782.0,12.8,7,3,278140,0,0,8,0,3,2024,6,0,0.0
30000,18.76,1.0,0.0,26537.0,2034.0,691.0,3.0,5,4,423494,1,0,5,6,2,2020,4,30000,5628.000000000001
25000,15.35,3.0,0.0,177718.0,1862.0,613.0,28.0,6,4,241486,0,0,8,2,2,2021,5,25000,11512.5
20000,22.25,2.0,0.0,233638.0,7273.0,836.0,5.2,0,3,201405,0,0,10,0,1,2023,2,0,0.0
25000,6.86,3.0,0.0,198121.0,6466.0,332.0,23.5,7,0,263742,0,1,7,3,1,2017,10,25000,5145.000000000001
30000,6.35,2.0,1.0,36159.0,7331.0,517.0,14.5,6,2,216428,0,0,9,6,4,2021,2,30000,3810.0
30000,7.04,3.0,0.0,49831.0,6271.0,332.0,17.8,5,3,119636,0,0,4,0,0,2019,2,30000,6336.0
5000,11.35,4.0,0.0,164831.0,2923.0,407.0,17.9,3,4,284704,0,0,3,0,4,2018,12,5000,2270.0
15000,21.17,1.0,0.0,73411.0,4295.0,484.0,10.4,0,5,486792,0,0,11,4,1,2015,12,15000,3175.5000000000005
10000,16.23,2.0,0.0,73812.0,2272.0,604.0,16.9,6,4,472953,0,0,7,1,3,2022,6,10000,3246.0
20000,17.15,3.0,1.0,149717.0,5389.0,567.0,10.9,3,4,260686,0,0,4,1,1,2023,11,20000,10289.999999999998
30000,16.81,3.0,1.0,72671.0,1746.0,309.0,19.9,3,5,163855,0,0,10,5,3,2022,9,30000,15129.0
5000,5.28,2.0,0.0,65375.0,5801.0,609.0,12.3,1,5,117262,0,0,1,7,4,2019,3,5000,528.0
30000,20.8,5.0,0.0,235365.0,7459.0,838.0,4.2,6,4,275066,0,0,7,2,4,2016,9,0,0.0
25000,18.51,5.0,0.0,153819.0,7320.0,575.0,3.3,4,3,202777,0,0,2,0,0,2021,11,25000,23137.5
50000,15.56,3.0,0.0,157310.0,6397.0,705.0,17.5,0,5,32205,0,1,10,6,4,2020,7,50000,23340.000000000004
20000,15.55,3.0,0.0,165945.0,813.0,369.0,8.5,3,0,180093,0,1,2,2,2,2016,2,20000,9330.0
25000,11.53,2.0,1.0,91375.0,7791.0,542.0,0.1,1,5,486835,0,0,9,6,4,2017,9,25000,5765.0
30000,14.46,3.0,0.0,59109.0,3412.0,476.0,7.3,6,4,213180,0,0,10,6,3,2020,10,30000,13014.0
10000,5.82,4.0,1.0,246182.0,2039.0,783.0,16.8,0,5,422065,0,0,7,3,0,2021,5,0,0.0
20000,24.37,2.0,0.0,58461.0,4583.0,526.0,25.4,1,4,159232,0,0,6,3,0,2022,10,20000,9748.0
10000,6.84,2.0,0.0,249699.0,921.0,549.0,22.4,3,2,403736,0,0,3,7,4,2022,2,10000,1368.0
10000,8.26,4.0,0.0,146702.0,5424.0,545.0,6.9,0,5,358645,0,1,10,4,3,2016,6,10000,3303.9999999999995
10000,15.22,3.0,0.0,249914.0,7047.0,380.0,18.3,0,0,220227,0,0,6,3,3,2024,6,10000,4566.0
20000,13.6,4.0,0.0,156740.0,6413.0,601.0,16.5,4,2,389697,0,0,10,7,4,2017,3,20000,10880.0
30000,22.46,4.0,0.0,232679.0,5081.0,433.0,19.5,7,2,297789,0,0,11,2,1,2022,2,30000,26952.000000000004
50000,11.11,3.0,0.0,89907.0,1120.0,531.0,18.8,0,0,66083,0,0,4,6,1,2023,8,50000,16664.999999999996
15000,19.39,2.0,0.0,32007.0,7665.0,637.0,19.7,2,5,80701,0,0,6,2,1,2020,7,15000,5817.000000000001
15000,13.47,4.0,0.0,43685.0,4094.0,808.0,13.9,6,1,336512,0,0,2,7,0,2023,10,0,0.0
30000,9.21,2.0,0.0,248566.0,7179.0,571.0,9.1,3,5,102998,0,0,11,7,0,2019,8,30000,5526.000000000001
10000,21.27,3.0,0.0,133671.0,6597.0,549.0,27.4,0,2,375708,0,0,10,5,2,2015,3,10000,6381.0
10000,8.94,3.0,0.0,191332.0,2686.0,723.0,2.2,7,1,89556,0,0,6,0,4,2020,5,10000,2681.9999999999995
20000,5.2,3.0,1.0,214019.0,3526.0,808.0,17.0,3,5,358774,0,0,1,4,2,2018,7,0,0.0
15000,21.61,1.0,0.0,65972.0,4662.0,521.0,15.4,2,1,373334,0,0,10,6,2,2022,8,15000,3241.5
25000,9.23,3.0,0.0,191847.0,4256.328051603623,739.0,28.2,3,1,207570,0,0,2,2,2,2023,6,25000,6922.5
20000,8.01,3.0,0.0,150226.0,6629.0,793.0,0.1,4,2,440061,0,0,5,1,0,2017,11,20000,4806.0
10000,23.76,3.0,0.0,188938.0,3352.0,329.0,21.3,2,4,166727,0,0,3,6,2,2018,6,10000,7128.0
50000,18.43,2.0,0.0,173360.0,7716.0,413.0,14.0,0,4,170385,0,0,9,4,3,2017,11,50000,18430.0
10000,18.81,2.0,0.0,128300.0,4635.0,814.0,9.7,1,5,106473,0,0,4,5,1,2016,11,10000,3762.0
5000,8.05,5.0,0.0,36012.0,4283.0,530.0,18.7,1,1,163946,0,0,8,7,2,2017,7,5000,2012.5
30000,17.29,3.0,0.0,51703.0,6438.0,760.0,5.0,2,3,316748,0,0,2,4,1,2019,6,30000,15561.0
25000,22.23,3.0,0.0,176441.0,4995.0,556.0,23.0,3,2,147527,0,0,7,6,3,2023,1,25000,16672.5
20000,18.6,3.0,0.0,75390.0,1860.0,573.0,19.7,2,2,307994,0,0,11,6,1,2018,1,20000,11160.000000000002
20000,6.54,3.0,1.0,101824.0,2455.0,385.0,3.9,5,3,221803,0,0,2,0,4,2017,7,20000,3924.0
75000,13.66,3.0,0.0,135232.0,4752.0,669.0,10.9,7,5,272685,0,0,1,5,2,2023,9,75000,30735.0
5000,19.23,1.0,0.0,142242.0,6517.0,502.0,3.9,3,4,333480,0,0,11,5,0,2017,2,5000,961.5
20000,6.86,2.0,0.0,183228.0,4646.0,742.0,5.7,1,4,341340,0,0,11,4,0,2018,8,0,0.0
5000,19.26,2.0,0.0,189532.0,7092.0,738.0,15.4,6,2,234034,0,0,8,2,3,2021,9,5000,1926.0
15000,21.75,1.0,0.0,75653.0,3016.0,589.0,30.0,2,0,339615,0,0,5,3,0,2017,11,15000,3262.5
30000,17.76,3.0,0.0,124749.0,1333.0,471.0,0.8,5,5,33115,0,0,8,1,2,2020,3,30000,15984.0
15000,21.76,2.0,0.0,69214.0,4252.0,844.0,26.5,1,2,40835,0,0,9,4,3,2016,1,15000,6528.000000000001
50000,18.09,3.0,1.0,32053.0,6291.0,751.0,10.4,2,1,13665,0,0,8,4,3,2020,12,50000,27135.0
25000,23.64,5.0,0.0,163126.0,779.0,512.0,28.4,4,2,464292,0,0,0,4,0,2017,12,25000,29550.0
30000,5.27,2.0,0.0,202769.0,4328.0,350.0,21.4,2,1,94389,0,0,8,2,0,2018,3,30000,3162.0
40000,11.99,3.0,0.0,33923.0,6965.0,455.0,25.8,4,3,380698,0,0,9,1,4,2023,11,40000,14388.0
25000,6.29,4.0,0.0,233656.0,2089.0,444.0,8.7,2,1,457793,1,0,8,0,0,2015,12,25000,6290.0
30000,12.59,2.0,0.0,77339.0,5046.0,459.0,10.2,2,2,233410,1,0,9,1,2,2020,5,30000,7554.000000000001
25000,9.95,4.0,0.0,160245.0,892.0,370.0,20.4,4,0,387869,0,0,7,1,4,2020,7,25000,9950.0
20000,9.92,3.0,0.0,25070.0,4740.0,597.0,11.2,1,5,36385,0,0,6,3,0,2019,4,20000,5952.0
20000,10.77,3.0,0.0,249167.0,2367.0,319.0,5.5,1,2,83180,0,0,1,0,3,2020,12,20000,6462.0
10000,10.78,3.0,0.0,32406.0,4319.0,685.0,8.5,6,3,158135,0,0,11,1,4,2023,4,10000,3234.0
40000,16.62,3.0,0.0,240360.0,4333.0,847.0,7.9,6,4,139389,0,0,1,4,4,2022,7,40000,19944.000000000004
10000,17.99,3.0,0.0,163388.0,6466.0,664.0,18.2,0,3,99978,0,1,7,2,0,2024,5,10000,5396.999999999999
20000,10.18,2.0,0.0,188133.0,745.0,476.0,26.1,7,3,156791,0,0,6,5,2,2021,12,20000,4072.0
10000,7.84,3.0,1.0,23056.0,2705.0,526.0,5.0,0,5,157520,0,0,10,5,2,2017,1,10000,2352.0
25000,13.34,4.0,0.0,145866.0,7938.0,422.0,22.6,1,0,289121,0,1,3,0,2,2021,12,25000,13339.999999999998
100000,10.94,4.0,1.0,222520.0,3956.0,481.0,26.1,2,5,109844,0,0,4,7,1,2021,9,100000,43760.0
40000,23.38,3.0,0.0,208825.0,5333.0,476.0,12.6,1,3,470599,0,0,5,5,2,2017,7,40000,28056.0
20000,20.96,4.0,0.0,81446.0,3036.0,393.0,23.2,4,4,178745,0,0,9,5,3,2017,8,20000,16768.0
20000,22.7,3.0,0.0,124361.0,7746.0,593.0,2.1,6,0,498792,0,0,1,2,4,2018,3,20000,13620.0
15000,7.07,2.0,0.0,91299.0,4016.0,641.0,17.7,2,5,193849,0,0,9,7,3,2022,11,15000,2121.0
10000,12.66,4.0,0.0,179589.0,3853.0,845.0,26.5,1,3,177563,0,0,7,4,3,2022,9,0,0.0
10000,21.97,4.0,0.0,130825.0,2105.0,386.0,8.6,4,1,376350,0,0,0,2,1,2023,4,10000,8788.0
75000,20.61,3.0,0.0,74280.0,4256.328051603623,495.0,29.5,5,2,107051,0,0,10,3,1,2020,7,75000,46372.5
15000,22.47,5.0,0.0,137381.0,1766.0,571.0,22.5,7,2,409833,0,0,2,4,2,2017,4,15000,16852.499999999996
20000,10.48,5.0,0.0,163820.0,692.0,627.0,11.7,3,5,22816,1,0,7,7,0,2016,8,20000,10480.0
50000,24.34,3.0,0.0,248703.0,893.0,638.0,18.9,7,4,292164,0,0,2,3,1,2017,9,50000,36510.0
20000,21.73,4.0,0.0,190810.0,2555.0,816.0,7.1,7,3,189525,0,0,1,0,0,2019,7,0,0.0
10000,8.37,1.0,0.0,146076.0,6387.0,751.0,4.4,1,1,76409,0,0,10,6,0,2017,6,10000,837.0
15000,16.48,2.0,1.0,140395.0,2574.0,574.0,17.5,5,5,65040,0,0,8,4,3,2024,2,15000,4944.0
15000,9.6,4.0,0.0,157422.0,7892.0,772.0,4.4,3,0,74643,0,0,6,7,1,2021,1,0,0.0
25000,14.24,3.0,1.0,39558.0,4304.0,386.0,18.0,6,2,413051,0,0,1,1,1,2020,7,25000,10680.0
10000,15.2,3.0,0.0,131965.0,1003.0,656.0,28.6,4,2,472690,0,0,7,4,1,2020,8,10000,4560.0
30000,18.42,3.0,0.0,206714.0,610.0,511.0,1.2,7,4,290785,0,0,5,1,0,2019,11,30000,16578.000000000004
50000,17.3,3.0,0.0,125193.0,6631.0,671.0,5.1,6,2,39342,0,0,3,5,4,2022,4,50000,25950.0
10000,12.09,5.0,0.0,232273.0,3566.0,436.0,28.8,3,3,82456,0,0,0,1,3,2024,4,10000,6045.0
5000,15.64,3.0,0.0,208740.0,3522.0,520.0,4.3,2,5,165452,0,0,3,4,1,2020,5,5000,2346.0
15000,16.19,1.0,0.0,233493.0,3657.0,576.0,9.2,4,3,458748,0,0,10,7,1,2024,3,15000,2428.5000000000005
20000,24.54,4.0,0.0,135381.0,6111.0,548.0,6.7,6,4,277032,0,0,5,2,3,2024,4,20000,19632.0
25000,16.3,3.0,0.0,187074.0,7948.0,547.0,8.7,2,0,454465,0,0,5,1,0,2019,6,25000,12225.0
15000,22.4,3.0,0.0,152567.0,7662.0,409.0,20.6,0,0,109388,0,0,5,0,3,2022,1,15000,10079.999999999998
50000,22.39,1.0,0.0,60868.0,1753.0,650.0,11.4,7,2,368100,0,0,1,7,1,2019,7,50000,11195.0
10000,6.37,1.0,0.0,23671.0,7875.0,764.0,9.2,4,3,333123,0,0,4,2,0,2015,1,10000,637.0000000000001
50000,17.83,3.0,0.0,55237.0,4558.0,737.0,13.4,3,0,190022,0,0,2,2,2,2016,3,50000,26745.0
5000,23.36,3.0,1.0,203983.0,1626.0,417.0,26.7,0,3,392929,0,0,4,6,1,2020,7,5000,3504.0
5000,20.8,3.0,0.0,166811.0,7925.0,433.0,28.5,5,3,310324,0,0,5,1,3,2018,10,5000,3120.0
75000,13.96,3.0,0.0,247856.0,2574.0,804.0,15.4,0,3,490780,1,0,9,0,4,2017,2,75000,31410.0
10000,10.39,3.0,0.0,31999.0,5458.0,329.0,3.6,7,0,496710,0,0,4,0,3,2022,1,10000,3117.0
5000,11.92,4.0,1.0,31436.0,3115.0,693.0,17.7,7,4,311853,0,0,2,0,2,2019,5,5000,2384.0
20000,7.45,3.0,0.0,50647.0,7733.0,532.0,2.5,4,4,270348,0,0,4,3,1,2020,11,20000,4470.0
5000,9.2,3.0,0.0,172460.0,7551.0,707.0,25.2,3,2,338633,0,0,8,0,3,2021,5,5000,1380.0
25000,19.26,3.0,0.0,212585.0,5172.0,349.0,13.8,7,5,143715,0,0,10,0,3,2021,8,25000,14445.000000000004
15000,8.47,4.0,0.0,119892.0,2878.0,342.0,5.3,0,3,116304,0,0,4,6,1,2021,2,15000,5082.000000000001
25000,21.65,3.0,0.0,246543.0,3882.0,796.0,27.9,0,1,396358,0,0,6,5,2,2023,4,0,0.0
50000,13.15,3.0,1.0,216428.0,1827.0,365.0,21.6,7,4,495427,0,0,11,1,0,2024,9,50000,19725.0
10000,10.99,2.0,0.0,226024.0,5029.0,758.0,1.1,2,5,430058,0,0,7,3,2,2024,9,10000,2198.0
25000,11.54,3.0,0.0,150169.0,3206.0,325.0,15.2,7,4,238400,0,0,9,2,3,2020,8,25000,8654.999999999998
75000,21.23,4.0,0.0,54613.0,5741.0,592.0,21.3,3,0,291469,0,0,7,0,3,2015,10,75000,63690.00000000001
15000,19.44,3.0,0.0,205583.0,5894.0,517.0,3.9,7,4,86470,0,0,9,1,3,2023,4,15000,8748.000000000002
5000,12.19,3.0,0.0,219336.0,5183.0,604.0,8.2,1,2,170169,0,0,6,2,4,2024,6,5000,1828.5
75000,18.42,4.0,1.0,21580.0,702.0,709.0,12.7,1,0,30688,0,0,8,3,1,2019,5,75000,55260.00000000001
50000,5.92,3.0,0.0,2263300.0,5537.0,680.0,16.2,5,4,109788,0,0,6,0,0,2015,6,0,0.0
25000,9.32,5.0,1.0,153029.0,6962.0,809.0,2.6,7,2,313336,0,0,4,5,3,2022,2,25000,11650.0
10000,16.64,1.0,0.0,37334.0,4026.0,522.0,0.7,6,5,446908,0,1,11,0,0,2021,11,10000,1664.0
5000,16.76,4.0,0.0,237925.0,5911.0,394.0,2.6,3,3,426678,0,1,7,3,2,2024,1,5000,3352.0000000000005
50000,8.87,2.0,0.0,47902.0,1441.0,848.0,25.6,7,3,233576,0,0,2,2,1,2016,6,50000,8869.999999999998
15000,6.32,5.0,0.0,109959.0,1038.0,524.0,11.3,1,0,367805,0,0,11,2,1,2023,1,15000,4740.000000000001
15000,24.6,3.0,0.0,45987.0,7539.0,695.0,25.4,2,4,151156,0,1,11,2,1,2020,5,15000,11070.000000000002
20000,7.53,4.0,0.0,232775.0,688.0,817.0,12.4,6,4,468299,0,0,11,1,3,2024,12,0,0.0
5000,22.44,1.0,0.0,134850.5,1708.0,491.0,19.9,1,0,493285,0,0,6,1,2,2017,12,5000,1122.0
10000,12.0,2.0,0.0,71900.0,3193.0,741.0,11.9,5,5,86760,0,0,3,5,4,2020,8,10000,2400.0
25000,22.05,5.0,0.0,208589.0,3526.0,604.0,29.0,7,1,167319,0,0,8,6,1,2019,12,25000,27562.5
5000,17.51,5.0,0.0,122980.0,2039.0,636.0,20.7,6,4,428610,0,0,9,0,0,2020,5,0,0.0
5000,5.99,2.0,0.0,196233.0,6678.0,311.0,27.8,5,5,285857,0,0,4,3,3,2019,7,5000,599.0
20000,23.23,3.0,0.0,195892.0,6481.0,546.0,8.9,2,4,468702,1,0,8,2,1,2015,2,20000,13938.0
25000,20.41,1.0,0.0,114034.0,3867.0,573.0,7.2,0,0,98917,0,0,8,5,4,2019,3,25000,5102.5
10000,14.28,5.0,1.0,134850.5,2051.0,708.0,11.1,4,3,280735,0,0,9,1,2,2015,2,10000,7139.999999999999
5000,16.89,5.0,0.0,192953.0,1939.0,797.0,3.1,0,1,268288,0,0,10,6,1,2018,12,5000,4222.5
75000,11.57,2.0,0.0,146830.0,6238.0,408.0,4.8,5,4,362596,0,0,5,1,2,2016,11,75000,17355.0
5000,7.91,3.0,0.0,127651.0,7265.0,517.0,4.4,5,1,359109,0,0,3,2,0,2022,2,5000,1186.5
